date,index_value,index_id
1963-04-01,629.752,GDP
1963-07-01,644.444,GDP
1963-10-01,653.938,GDP
1964-01-01,669.822,GDP
1964-04-01,678.674,GDP
1964-07-01,692.031,GDP
1964-10-01,697.319,GDP
1965-01-01,717.79,GDP
1965-04-01,730.191,GDP
1965-07-01,749.323,GDP
1965-10-01,771.857,GDP
1966-01-01,795.734,GDP
1966-04-01,804.981,GDP
1966-07-01,819.638,GDP
1966-10-01,833.302,GDP
1967-01-01,844.17,GDP
1967-04-01,848.983,GDP
1967-07-01,865.233,GDP
1967-10-01,881.439,GDP
1968-01-01,909.387,GDP
1968-04-01,934.344,GDP
1968-07-01,950.825,GDP
1968-10-01,968.03,GDP
1969-01-01,993.337,GDP
1969-04-01,1009.02,GDP
1969-07-01,1029.956,GDP
1969-10-01,1038.147,GDP
1970-01-01,1051.2,GDP
1970-04-01,1067.375,GDP
1970-07-01,1086.059,GDP
1970-10-01,1088.608,GDP
1971-01-01,1135.156,GDP
1971-04-01,1156.271,GDP
1971-07-01,1177.675,GDP
1971-10-01,1190.297,GDP
1972-01-01,1230.609,GDP
1972-04-01,1266.369,GDP
1972-07-01,1290.566,GDP
1972-10-01,1328.904,GDP
1973-01-01,1377.49,GDP
1973-04-01,1413.887,GDP
1973-07-01,1433.838,GDP
1973-10-01,1476.289,GDP
1974-01-01,1491.209,GDP
1974-04-01,1530.056,GDP
1974-07-01,1560.026,GDP
1974-10-01,1599.679,GDP
1975-01-01,1616.116,GDP
1975-04-01,1651.853,GDP
1975-07-01,1709.82,GDP
1975-10-01,1761.831,GDP
1976-01-01,1820.487,GDP
1976-04-01,1852.332,GDP
1976-07-01,1886.558,GDP
1976-10-01,1934.273,GDP
1977-01-01,1988.648,GDP
1977-04-01,2055.909,GDP
1977-07-01,2118.473,GDP
1977-10-01,2164.27,GDP
1978-01-01,2202.76,GDP
1978-04-01,2331.633,GDP
1978-07-01,2395.053,GDP
1978-10-01,2476.949,GDP
1979-01-01,2526.61,GDP
1979-04-01,2591.247,GDP
1979-07-01,2667.565,GDP
1979-10-01,2723.883,GDP
1980-01-01,2789.842,GDP
1980-04-01,2797.352,GDP
1980-07-01,2856.483,GDP
1980-10-01,2985.557,GDP
1981-01-01,3124.206,GDP
1981-04-01,3162.532,GDP
1981-07-01,3260.609,GDP
1981-10-01,3280.818,GDP
1982-01-01,3274.302,GDP
1982-04-01,3331.972,GDP
1982-07-01,3366.322,GDP
1982-10-01,3402.561,GDP
1983-01-01,3473.413,GDP
1983-04-01,3578.848,GDP
1983-07-01,3689.179,GDP
1983-10-01,3794.706,GDP
1984-01-01,3908.054,GDP
1984-04-01,4009.601,GDP
1984-07-01,4084.25,GDP
1984-10-01,4148.551,GDP
1985-01-01,4230.168,GDP
1985-04-01,4294.887,GDP
1985-07-01,4386.773,GDP
1985-10-01,4444.094,GDP
1986-01-01,4507.894,GDP
1986-04-01,4545.34,GDP
1986-07-01,4607.669,GDP
1986-10-01,4657.627,GDP
1987-01-01,4722.156,GDP
1987-04-01,4806.16,GDP
1987-07-01,4884.555,GDP
1987-10-01,5007.994,GDP
1988-01-01,5073.372,GDP
1988-04-01,5190.036,GDP
1988-07-01,5282.835,GDP
1988-10-01,5399.509,GDP
1989-01-01,5511.253,GDP
1989-04-01,5612.463,GDP
1989-07-01,5695.365,GDP
1989-10-01,5747.237,GDP
1990-01-01,5872.701,GDP
1990-04-01,5960.028,GDP
1990-07-01,6015.116,GDP
1990-10-01,6004.733,GDP
1991-01-01,6035.178,GDP
1991-04-01,6126.862,GDP
1991-07-01,6205.937,GDP
1991-10-01,6264.54,GDP
1992-01-01,6363.102,GDP
1992-04-01,6470.763,GDP
1992-07-01,6566.641,GDP
1992-10-01,6680.803,GDP
1993-01-01,6729.459,GDP
1993-04-01,6808.939,GDP
1993-07-01,6882.098,GDP
1993-10-01,7013.738,GDP
1994-01-01,7115.652,GDP
1994-04-01,7246.931,GDP
1994-07-01,7331.075,GDP
1994-10-01,7455.288,GDP
1995-01-01,7522.289,GDP
1995-04-01,7580.997,GDP
1995-07-01,7683.125,GDP
1995-10-01,7772.586,GDP
1996-01-01,7868.468,GDP
1996-04-01,8032.84,GDP
1996-07-01,8131.408,GDP
1996-10-01,8259.771,GDP
1997-01-01,8362.655,GDP
1997-04-01,8518.825,GDP
1997-07-01,8662.823,GDP
1997-10-01,8765.907,GDP
1998-01-01,8866.48,GDP
1998-04-01,8969.699,GDP
1998-07-01,9121.097,GDP
1998-10-01,9293.991,GDP
1999-01-01,9411.682,GDP
1999-04-01,9526.21,GDP
1999-07-01,9686.626,GDP
1999-10-01,9900.169,GDP
2000-01-01,10002.179,GDP
2000-04-01,10247.72,GDP
2000-07-01,10318.165,GDP
2000-10-01,10435.744,GDP
2001-01-01,10470.231,GDP
2001-04-01,10599.0,GDP
2001-07-01,10598.02,GDP
2001-10-01,10660.465,GDP
2002-01-01,10783.5,GDP
2002-04-01,10887.46,GDP
2002-07-01,10984.04,GDP
2002-10-01,11061.433,GDP
2003-01-01,11174.129,GDP
2003-04-01,11312.766,GDP
2003-07-01,11566.669,GDP
2003-10-01,11772.234,GDP
2004-01-01,11923.447,GDP
2004-04-01,12112.815,GDP
2004-07-01,12305.307,GDP
2004-10-01,12527.214,GDP
2005-01-01,12767.286,GDP
2005-04-01,12922.656,GDP
2005-07-01,13142.642,GDP
2005-10-01,13324.204,GDP
2006-01-01,13599.16,GDP
2006-04-01,13753.424,GDP
2006-07-01,13870.188,GDP
2006-10-01,14039.56,GDP
2007-01-01,14215.651,GDP
2007-04-01,14402.082,GDP
2007-07-01,14564.117,GDP
2007-10-01,14715.058,GDP
2008-01-01,14706.538,GDP
2008-04-01,14865.701,GDP
2008-07-01,14898.999,GDP
2008-10-01,14608.208,GDP
2009-01-01,14430.901,GDP
2009-04-01,14381.236,GDP
2009-07-01,14448.882,GDP
2009-10-01,14651.248,GDP
2010-01-01,14764.611,GDP
2010-04-01,14980.193,GDP
2010-07-01,15141.605,GDP
2010-10-01,15309.471,GDP
2011-01-01,15351.444,GDP
2011-04-01,15557.535,GDP
2011-07-01,15647.681,GDP
2011-10-01,15842.267,GDP
2012-01-01,16068.824,GDP
2012-04-01,16207.13,GDP
2012-07-01,16319.54,GDP
2012-10-01,16420.386,GDP
2013-01-01,16629.05,GDP
2013-04-01,16699.551,GDP
2013-07-01,16911.068,GDP
2013-10-01,17133.114,GDP
2014-01-01,17144.281,GDP
2014-04-01,17462.703,GDP
2014-07-01,17743.227,GDP
2014-10-01,17852.54,GDP
2015-01-01,17991.348,GDP
2015-04-01,18193.707,GDP
2015-07-01,18306.96,GDP
2015-10-01,18332.079,GDP
2016-01-01,18425.306,GDP
2016-04-01,18611.617,GDP
2016-07-01,18775.459,GDP
2016-10-01,18968.041,GDP
2017-01-01,19148.194,GDP
2017-04-01,19304.506,GDP
2017-07-01,19561.896,GDP
2017-10-01,19894.75,GDP
2018-01-01,20155.486,GDP
2018-04-01,20470.197,GDP
2018-07-01,20687.278,GDP
2018-10-01,20819.269,GDP
2019-01-01,21013.085,GDP
2019-04-01,21272.448,GDP
2019-07-01,21531.839,GDP
2019-10-01,21706.532,GDP
2020-01-01,21538.032,GDP
2020-04-01,19636.731,GDP
2020-07-01,21362.428,GDP
2020-10-01,21704.706,GDP
2021-01-01,22313.85,GDP
2021-04-01,23046.934,GDP
2021-07-01,23550.42,GDP
2021-10-01,24349.121,GDP
2022-01-01,24740.48,GDP
2022-04-01,25248.476,GDP
2022-07-01,25723.941,GDP
